"id","log_saleprice","bsmtfinsf1","bsmtfintype1","bsmtfullbath","bsmtqual","centralair","electrical","exterior1st","exterior2nd","exterqual","fireplacequ","fireplaces","foundation","fullbath","garagearea","garagecars","garagefinish","garagetype","halfbath","heatingqc","housestyle","kitchenqual","log_grlivarea","log_lotarea","log_lotfrontage","lotshape","masvnrtype","mszoning","neighborhood","overallcond","overallqual","saletype","totalbsmtsf","totrmsabvgrd","x1stflrsf","x2ndflrsf","yearbuilt","yearremodadd"
514,11.805595078933,336,"ALQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",1,484,2,"Unf","Attchd",1,"TA","1Story","TA",6.98471632011827,9.12554472027147,4.26267987704132,"Reg","None","RL","Mitchel",5,6,"WD",1084,5,1080,0,1983,1983
515,11.4772982873271,0,"Unf",0,"TA","N","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,200,1,"Unf","Detchd",0,"Fa","1.5Unf","TA",6.67076632084587,9.26804308210447,4.00733318523247,"Reg","None","RL","Crawfor",5,5,"WD",768,5,789,0,1926,1950
516,12.9063468682812,1436,"GLQ",1,"Ex","Y","SBrkr","CemntBd","CmentBd","Ex","Gd",1,"CBlock",2,900,3,"Fin","Attchd",1,"Ex","1Story","Ex",7.61085279039525,9.41082923272559,4.54329478227,"Reg","BrkFace","RL","NridgHt",5,10,"New",2006,9,2020,0,2009,2009
517,11.9703503120091,0,"Unf",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",2,583,2,"RFn","Attchd",1,"TA","SLvl","TA",7.6586995582683,9.25416585151621,4.24340665885568,"IR1","BrkFace","RL","NWAmes",6,6,"COD",689,7,1378,741,1972,1972
518,12.4874851049684,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,889,3,"RFn","Attchd",1,"Ex","2Story","Gd",7.7596141506969,9.23092700558457,4.36944785246702,"IR1","BrkFace","RL","NoRidge",5,7,"WD",1264,7,1277,1067,1996,1997
519,12.2596134124582,706,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,546,2,"RFn","Attchd",1,"Ex","2Story","TA",7.49331724886215,9.16230492293763,4.24340665885568,"IR1","None","RL","CollgCr",5,6,"WD",794,7,882,914,1998,1998
520,12.3630763943398,0,"Unf",0,"Gd","Y","SBrkr","MetalSd","MetalSd","Gd","Gd",2,"BrkTil",1,282,1,"Unf","Detchd",1,"Ex","2Story","Gd",7.64012317269536,9.2981680823417,3.97029191355212,"Reg","None","RL","Crawfor",9,7,"WD",1276,9,1276,804,1926,2004
521,11.5735500867867,0,"None",0,"None","N","FuseA","MetalSd","MetalSd","TA","None",0,"BrkTil",2,0,0,"None","None",0,"TA","2Story","TA",7.16549347506085,9.28730141311231,4.0943445622221,"Reg","None","RL","OldTown",7,4,"WD",0,7,694,600,1900,2000
522,11.9183905730784,777,"Rec",0,"TA","Y","FuseA","VinylSd","VinylSd","TA","Gd",2,"CBlock",1,336,1,"Unf","Attchd",1,"Ex","1Story","TA",7.12608727329912,9.39166142843655,4.49980967033027,"IR1","None","RL","NAmes",6,6,"WD",1244,6,1244,0,1957,1957
523,11.9766594812024,399,"ALQ",0,"TA","Y","SBrkr","CemntBd","CmentBd","TA","Gd",2,"CBlock",2,420,2,"Unf","Detchd",0,"Ex","1.5Fin","TA",7.41697962138115,8.51719319141624,3.91202300542815,"Reg","None","RM","BrkSide",7,6,"WD",1004,7,1004,660,1947,1950
524,12.1267588388104,2260,"GLQ",1,"Ex","Y","SBrkr","CemntBd","CmentBd","Ex","Gd",1,"PConc",3,884,3,"Fin","BuiltIn",1,"Ex","2Story","Ex",7.3175457262691,10.5989819761644,4.86753445045558,"IR1","Stone","RL","Edwards",5,10,"New",3138,11,1157.43102264928,1538,2007,2008
525,12.6627060402127,719,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,834,3,"Fin","Attchd",1,"Ex","2Story","Gd",7.78239033558746,9.37475250822657,4.55387689160054,"IR1","BrkFace","RL","NoRidge",5,7,"WD",1379,8,1383,1015,1996,1997
526,12.0782392740203,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,453,2,"Unf","Attchd",0,"Ex","1Story","Gd",7.14361760270412,8.9226582995244,4.12713438504509,"Reg","None","FV","Somerst",5,7,"WD",1257,6,1266,0,2005,2005
527,11.7905572015685,377,"Rec",0,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,252,1,"Unf","Attchd",0,"TA","1Story","TA",6.8330317327862,9.49551931420985,4.24849524204936,"Reg","None","RL","NAmes",7,5,"WD",928,4,928,0,1956,2000
528,13.0086592616321,1330,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Ex","Gd",1,"PConc",2,858,3,"Fin","Attchd",1,"Ex","2Story","Ex",7.90581031265893,9.61233279060538,4.20469261939097,"IR1","Stone","RL","NridgHt",5,9,"New",1452,11,1476,1237,2008,2008
529,11.3621025752356,348,"ALQ",1,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,0,0,"None","None",0,"Ex","1Story","TA",6.40522845803084,9.11580988812995,4.06044301054642,"IR1","None","RL","Edwards",7,4,"WD",528,5,605,0,1920,2002
530,12.2091877884303,1219,"Rec",1,"TA","Y","SBrkr","Wd Sdng","Stone","Gd","TA",2,"PConc",3,484,2,"RFn","Attchd",0,"TA","1Story","TA",7.83002808253384,10.3941512844782,4.24340665885568,"IR1","None","RL","Crawfor",3,6,"WD",2035,9,2515,0,1957,1975
531,12.0725412529057,783,"GLQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","Fa",1,"CBlock",2,600,2,"RFn","Attchd",0,"Ex","SLvl","Gd",7.31920245876785,9.23014299927236,4.44265125649032,"Reg","BrkFace","RL","Timber",5,6,"WD",1461,5,1509,0,1988,1989
532,11.7597855429018,0,"Unf",0,"Fa","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",2,502,2,"Fin","Detchd",0,"Ex","2Story","TA",7.21670948670946,8.72502003861855,4.0943445622221,"IR1","None","RM","BrkSide",8,6,"WD",611,6,751,611,1920,1999
533,11.5852461265499,0,"None",0,"None","Y","SBrkr","VinylSd","VinylSd","TA","Po",1,"Slab",1,392,1,"Unf","Detchd",0,"Ex","1Story","TA",6.71780469502369,8.88183630500415,4.0943445622221,"Reg","None","RL","NAmes",7,5,"WD",0,5,827,0,1955,2007
534,10.5789797978574,0,"None",0,"None","N","FuseF","VinylSd","VinylSd","Fa","None",0,"Slab",1,0,0,"None","None",0,"Fa","1Story","Fa",5.8111409929767,8.51719319141624,3.91202300542815,"Reg","None","RL","BrkSide",3,1,"WD",0,2,334,0,1946,1950
535,12.0895388292742,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,403,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.25417784645652,9.11118280044296,4.30406509320417,"IR1","None","RL","Gilbert",5,8,"WD",707,6,707,707,2004,2004
536,11.5852461265499,969,"GLQ",1,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,0,0,"None","None",0,"TA","2Story","TA",7.20563517641036,8.85366542803745,4.24849524204936,"Reg","None","RL","Edwards",7,5,"WD",1117,5,820,527,1910,1991
537,12.1441972418121,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,527,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.45240245122364,9.09649955555242,4.04305126783455,"IR1","None","RL","CollgCr",5,7,"WD",880,8,880,844,1998,1999
538,11.6195352000285,600,"BLQ",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,576,2,"Unf","Detchd",0,"TA","1Story","TA",6.76157276880406,9.45210938741356,4.24340665885568,"IR1","None","RL","NAmes",5,4,"COD",864,5,864,0,1972,1972
539,11.9703503120091,673,"BLQ",0,"TA","Y","SBrkr","Plywood","Plywood","TA","Fa",1,"CBlock",1,336,1,"Unf","Attchd",1,"TA","1Story","TA",7.05531284333975,9.35470042248302,4.24340665885568,"IR1","BrkFace","RL","Sawyer",5,5,"WD",1051,7,1159,0,1968,1968
540,12.5135573452781,1358,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,670,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.37838371299671,9.34338414573395,4.24340665885568,"Reg","BrkFace","RL","CollgCr",5,8,"WD",1581,6,1601,0,2001,2002
541,12.6603279178078,1260,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Ex","Gd",1,"PConc",2,765,3,"Fin","Attchd",0,"Ex","1Story","Ex",7.51643330291563,9.58884529850156,4.44265125649032,"Reg","BrkFace","RL","Timber",5,9,"WD",1838,8,1838,0,2006,2006
542,12.4211840251471,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,648,3,"Fin","BuiltIn",1,"Ex","2Story","Gd",7.7341213033283,9.30565055178051,4.24340665885568,"Reg","BrkFace","RL","NoRidge",5,8,"WD",969,8,997,1288,2000,2000
543,12.2702204653539,144,"LwQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,583,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.4265490723973,9.22424327714517,4.35670882668959,"Reg","None","RL","NWAmes",5,7,"WD",1650,7,1680,0,1998,1999
544,11.7981044072039,584,"GLQ",1,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"PConc",1,367,1,"Fin","Attchd",0,"Ex","SFoyer","TA",6.64248680136726,8.30844552038576,3.52636052461616,"Reg","BrkFace","RH","NAmes",5,7,"WD",723,4,767,0,1998,1998
545,12.0988492847421,554,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,426,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.31055015853442,9.74706763326483,4.06044301054642,"IR1","None","RL","Gilbert",5,7,"New",654,7,664,832,2006,2006
546,12.3414772825364,1002,"GLQ",0,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","None",0,"PConc",2,786,3,"Unf","Attchd",1,"Gd","1.5Fin","Gd",7.68845535654994,9.53510144266938,4.24340665885568,"IR1","BrkFace","RL","NWAmes",5,7,"WD",1204,9,1377,806,1988,1988
547,12.2548628096996,300,"Rec",0,"Gd","Y","FuseA","BrkFace","Wd Sdng","TA","Gd",1,"BrkTil",1,440,2,"Unf","Detchd",1,"Ex","1.5Fin","TA",7.39939808333135,9.07532216029809,4.24849524204936,"IR1","None","RL","BrkSide",7,6,"WD",1065,6,915,720,1923,1950
548,11.7714361601217,619,"ALQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",1,624,2,"Unf","Detchd",0,"Ex","SFoyer","TA",6.64378973314767,8.8879288190033,3.98898404656427,"Reg","None","RL","Mitchel",7,5,"WD",768,5,768,0,1970,1970
549,11.7360690162844,180,"LwQ",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,720,2,"RFn","Detchd",0,"TA","1Story","TA",6.71538338633468,9.01614864261174,3.89182029811063,"IR1","None","RM","OldTown",7,5,"WD",825,4,825,0,1955,1995
550,12.4799093111599,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,615,2,"Fin","BuiltIn",1,"Ex","2Story","Gd",7.64683139143048,9.14580185083861,4.31748811353631,"Reg","None","FV","Somerst",5,7,"WD",912,8,912,1182,2003,2004
551,11.8493977015914,559,"ALQ",0,"Gd","Y","SBrkr","Plywood","Plywood","TA","None",0,"CBlock",2,440,2,"RFn","Attchd",0,"TA","1Story","TA",6.97447891102505,8.30474226964077,3.97029191355212,"Reg","None","RL","NPkVill",6,6,"COD",1069,4,1069,0,1977,1977
552,11.6307085006266,308,"Rec",0,"TA","Y","FuseA","BrkFace","BrkFace","TA","None",0,"CBlock",1,288,1,"Fin","Attchd",0,"Gd","1Story","TA",6.8330317327862,8.69951474821019,3.91202300542815,"Reg","None","RM","OldTown",6,5,"WD",928,5,928,0,1957,1957
553,12.4509776886259,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,908,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.44833386089748,9.31883596812948,4.46590811865458,"IR1","Stone","RL","NridgHt",5,8,"WD",1709,7,1717,0,2006,2006
554,11.5898865061064,0,"None",0,"None","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",2,520,2,"Fin","Detchd",0,"Ex","1Story","Gd",7.02642680869964,9.07988994259212,4.20469261939097,"Reg","None","RL","Edwards",5,4,"WD",0,5,1126,0,1949,2003
555,12.5567295171433,866,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,871,3,"RFn","BuiltIn",1,"Ex","2Story","Gd",7.62364194651157,9.27096499379262,4.44265125649032,"Reg","BrkFace","RL","NridgHt",5,7,"WD",998,8,1006,1040,2003,2004
556,11.6351430976945,0,"Unf",0,"TA","Y","FuseA","MetalSd","MetalSd","TA","Gd",1,"BrkTil",1,280,1,"Unf","Detchd",0,"TA","1.5Unf","TA",6.95463886488099,8.76092337633884,4.06044301054642,"Reg","None","RM","BrkSide",6,5,"WD",993,5,1048,0,1922,1950
557,11.8565151693603,895,"Rec",1,"TA","Y","FuseA","Wd Sdng","Wd Sdng","TA","TA",1,"CBlock",1,299,1,"Fin","Attchd",0,"TA","1Story","TA",6.99576615630485,9.60575514423085,4.23410650459726,"IR1","None","RL","NAmes",5,5,"WD",1092,6,1092,0,1957,1957
558,11.5898865061064,637,"Rec",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,570,1,"Unf","CarPort",1,"Gd","1.5Fin","TA",7.19743535409659,9.30928031983109,4.0943445622221,"Reg","None","C (all)","IDOTRR",6,4,"COD",637,7,897,439,1920,1950
559,12.0725412529057,604,"GLQ",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"PConc",2,406,2,"Unf","Attchd",1,"Ex","2Story","TA",7.27655640271871,9.99296255896373,4.04305126783455,"IR2","None","RL","Gilbert",5,7,"WD",729,6,729,717,1996,1997
560,12.3630763943398,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,420,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.350516171834,8.06965530688617,4.24340665885568,"Reg","BrkFace","RL","Blmngtn",5,7,"WD",1374,7,1557,0,2003,2004
561,11.7076695417627,1302,"ALQ",1,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"CBlock",1,528,2,"Unf","Detchd",1,"TA","1Story","TA",7.23849684089437,9.33617975681533,4.24340665885568,"IR1","BrkFace","RL","Sawyer",6,5,"WD",1392,5,1392,0,1957,1996
562,12.0435537160324,1071,"ALQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",1,418,2,"RFn","Attchd",0,"Gd","1Story","TA",7.23633934275434,9.21133987230927,4.34380542185368,"Reg","None","RL","Mitchel",5,5,"WD",1389,6,1389,0,1974,1975
563,11.5898865061064,290,"BLQ",1,"TA","Y","SBrkr","WdShing","Wd Shng","TA","Gd",1,"CBlock",1,0,0,"None","None",0,"Ex","1Story","TA",6.9037472575846,9.54014758947861,4.14313472639153,"Reg","None","RL","Edwards",6,5,"WD",996,6,996,0,1940,1969
564,12.1281111040605,0,"Unf",0,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"BrkTil",2,396,2,"Fin","Detchd",0,"Ex","1.5Fin","TA",7.42297125104942,9.98874739648695,4.18965474202643,"Reg","None","RL","Edwards",7,6,"WD",1163,8,1163,511,1918,1950
565,12.498742259493,728,"GLQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"PConc",2,590,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.73848812249465,9.49897199346355,4.24340665885568,"IR1","None","RL","NoRidge",5,7,"WD",1095,9,1166,1129,1992,2000
566,11.7597855429018,0,"Unf",1,"Gd","N","FuseF","Wd Sdng","Wd Sdng","TA","None",0,"PConc",1,216,1,"Unf","Detchd",1,"TA","2Story","Fa",7.40671073017764,8.83317113302287,4.18965474202643,"Reg","None","RL","SWISU",4,6,"WD",806,6,841,806,1915,1950
567,12.6915804613119,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,656,3,"Fin","BuiltIn",1,"Ex","2Story","Ex",7.82564473221999,9.32349046990884,4.34380542185368,"IR1","BrkFace","RL","StoneBr",5,9,"WD",1122,11,1134,1370,2005,2007
568,12.273731294004,2,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,532,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.3362856600213,9.2272958126256,4.24849524204936,"IR1","BrkFace","RL","NridgHt",5,7,"WD",1517,7,1535,0,2004,2004
569,12.665394426429,1441,"GLQ",1,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","Gd","Gd",1,"CBlock",1,612,2,"Fin","BuiltIn",1,"Ex","1.5Fin","Gd",7.66481578528574,9.41954725755152,4.36944785246702,"IR1","None","RL","SawyerW",8,8,"WD",1496,5,1496,636,1983,2009
570,11.8201160038101,943,"GLQ",1,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","TA",2,"CBlock",1,600,2,"Unf","Detchd",0,"TA","SFoyer","TA",6.84906628263346,8.85822643936501,4.24340665885568,"IR1","None","RL","NAmes",5,5,"WD",943,4,943,0,1979,1979
571,11.8677987869623,231,"LwQ",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",2,576,2,"Unf","Detchd",0,"TA","1Story","TA",7.454719949364,9.48044384215367,4.30406509320417,"IR1","BrkFace","RL","NAmes",5,5,"WD",1728,10,1728,0,1965,1965
572,11.6952470217642,414,"BLQ",1,"TA","Y","SBrkr","WdShing","Wd Shng","TA","None",0,"CBlock",1,288,1,"Unf","Attchd",0,"Ex","1Story","Gd",6.76157276880406,8.9000036089596,4.0943445622221,"Reg","BrkFace","RL","NAmes",6,6,"WD",864,4,864,0,1959,1959
573,12.3216309861644,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,650,2,"RFn","Attchd",1,"Gd","2Story","Gd",7.43366654016617,9.48486121415014,4.4188406077966,"IR1","None","RL","Timber",5,7,"New",846,6,846,846,2009,2009
574,12.0435537160324,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","TA",1,"PConc",2,400,2,"RFn","BuiltIn",1,"Ex","SLvl","TA",7.26542972325395,9.20703491496746,4.33073334028633,"IR1","None","RL","Gilbert",5,7,"WD",384,8,774,656,2000,2000
575,11.8422292121128,349,"ALQ",0,"TA","Y","SBrkr","MetalSd","AsphShn","TA","None",0,"CBlock",1,288,1,"Unf","BuiltIn",0,"TA","SLvl","TA",7.01121398735037,9.25913053614561,4.24849524204936,"Reg","BrkFace","RL","NAmes",7,5,"WD",372,5,576,533,1971,2005
576,11.6826682395573,442,"Rec",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,336,1,"Unf","Detchd",0,"TA","1.5Fin","TA",7.10332206252611,9.04546572878595,4.38202663467388,"Reg","None","RL","NAmes",5,5,"COD",832,6,832,384,1947,1950
577,11.8844890214027,0,"Unf",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"BrkTil",2,216,1,"Unf","Detchd",0,"Gd","1.5Fin","TA",7.29776828253138,8.74703426417817,3.95124371858143,"Reg","None","RL","SWISU",7,7,"WD",861,6,877,600,1928,1950
578,12.0106658491876,328,"LwQ",1,"TA","Y","SBrkr","VinylSd","VinylSd","TA","Fa",2,"CBlock",1,564,2,"RFn","Attchd",0,"Ex","SLvl","TA",7.18538701558042,9.37390375584155,4.56434819146784,"IR1","BrkFace","RL","Sawyer",6,5,"WD",1164,6,1320,0,1966,1966
579,11.8913619006905,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,540,2,"Unf","Detchd",0,"Ex","2Story","Gd",7.23849684089437,8.18979961872823,3.52636052461616,"Reg","None","FV","Somerst",5,7,"WD",689,5,703,689,2007,2007
580,11.7867621306,0,"Unf",0,"TA","N","FuseF","MetalSd","MetalSd","TA","None",0,"BrkTil",2,352,1,"Unf","Attchd",0,"Ex","1.5Fin","TA",7.49276030092238,9.40508444876869,4.39444915467244,"Reg","BrkFace","RM","OldTown",5,5,"WD",1050,7,1050,745,1954,1954
581,12.1112123645062,594,"BLQ",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",2,"CBlock",1,572,2,"Unf","Attchd",0,"Ex","1Story","Gd",7.26473017792987,9.58774888230182,4.24340665885568,"IR1","BrkFace","RL","NAmes",6,6,"WD",1144,7,1429,0,1960,1987
582,12.4423022003927,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Ex","Gd",1,"PConc",2,1390,3,"RFn","Attchd",1,"Ex","1Story","Ex",7.62168499872461,9.44967218348692,4.58496747867057,"Reg","BrkFace","RL","NridgHt",5,8,"New",2042,8,2042,0,2008,2009
583,11.6826682395573,816,"GLQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,0,0,"None","None",0,"TA","SFoyer","TA",6.70441435496411,9.37932336433096,4.39444915467244,"Reg","BrkFace","RL","Edwards",5,6,"WD",816,5,816,0,1990,1990
584,12.6915804613119,0,"Unf",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","Ex","Gd",1,"BrkTil",3,880,2,"Unf","Detchd",1,"Gd","2.5Unf","Gd",7.92840602618053,9.51044496442652,4.31748811353631,"Reg","None","RM","OldTown",9,10,"WD",1237,9,1521,1254,1893,2000
585,11.7981044072039,0,"Unf",0,"TA","Y","SBrkr","AsbShng","AsbShng","TA","None",0,"BrkTil",1,240,1,"Unf","Detchd",0,"Ex","1.5Fin","Gd",7.36073990305828,8.71931737550637,3.93182563272433,"Reg","None","RM","BrkSide",7,4,"WD",884,6,989,584,1935,1995
586,12.8209879778205,1460,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",2,"PConc",2,880,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.61480536471107,9.34513346831771,4.47733681447821,"Reg","BrkFace","RL","Timber",5,8,"New",1868,7,2028,0,2005,2006
587,11.7752897294377,210,"Rec",1,"TA","Y","SBrkr","Stucco","Wd Shng","TA","None",0,"BrkTil",1,275,1,"Fin","Detchd",0,"Ex","1Story","Fa",6.73101810048208,9.23669014729897,4.00733318523247,"Reg","None","RL","BrkSide",7,6,"WD",816,5,838,0,1918,2000
588,11.8277362048103,672,"ALQ",1,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,528,2,"Unf","Detchd",0,"TA","SFoyer","TA",6.75693238924755,9.07566546864958,4.30406509320417,"IR1","None","RL","Sawyer",6,5,"WD",840,4,860,0,1982,1982
589,11.870599909242,1324,"GLQ",2,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",2,"CBlock",1,452,1,"Unf","Attchd",0,"Ex","1Story","Ex",7.29505641646263,10.130423902089,4.17438726989564,"IR1","None","RL","ClearCr",8,5,"WD",1437,5,1473,0,1968,2003
590,11.2835123006424,0,"Unf",0,"TA","Y","FuseA","VinylSd","VinylSd","TA","None",0,"BrkTil",1,308,1,"Unf","Detchd",0,"TA","1Story","TA",6.84054652928869,9.11602969250494,3.91202300542815,"Reg","None","RM","BrkSide",6,5,"WD",742,4,779,0,1930,1960
591,12.1329641737095,490,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,520,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.3664451483276,9.02641753381525,4.15888308335967,"Reg","None","RL","CollgCr",5,7,"WD",770,6,770,812,2004,2004
592,13.0213268332266,1338,"GLQ",1,"Ex","Y","SBrkr","CemntBd","CmentBd","Ex","Gd",1,"PConc",2,842,3,"RFn","BuiltIn",1,"Ex","2Story","Ex",7.73892375743946,9.50881400550616,4.57471097850338,"IR1","Stone","RL","NridgHt",5,10,"ConLI",1722,10,1728,568,2008,2008
593,11.8350089641393,816,"GLQ",1,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"PConc",1,816,2,"Fin","Detchd",0,"Ex","1Story","TA",6.70441435496411,8.79482492801452,4.0943445622221,"Reg","None","RL","Mitchel",8,5,"WD",816,4,816,0,1982,2003
594,11.8493977015914,685,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",1,420,2,"Fin","Attchd",0,"Ex","1Story","Gd",6.7428806357919,8.39728289474368,4.24340665885568,"Reg","BrkFace","RM","CollgCr",5,6,"WD",848,4,848,0,2003,2003
595,11.6082356447746,0,"Unf",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,280,1,"Unf","Detchd",0,"TA","1Story","TA",6.82871207164168,8.98594603876032,4.47733681447821,"IR1","None","RL","CollgCr",6,5,"WD",924,5,924,0,1975,1975
596,12.672946381767,1422,"GLQ",1,"Gd","Y","SBrkr","VinylSd","Other","Gd","TA",1,"PConc",2,758,3,"Fin","Attchd",0,"Ex","1Story","Gd",7.50988306115491,9.33273498018979,4.23410650459726,"IR1","BrkFace","RL","StoneBr",5,8,"New",1814,7,1826,0,2005,2006
597,11.6483650358641,0,"Unf",0,"TA","N","FuseA","VinylSd","VinylSd","TA","None",0,"CBlock",1,216,1,"Unf","Detchd",0,"Ex","2Story","TA",7.2211050981825,8.1886891244442,4.0943445622221,"Reg","None","RM","OldTown",7,6,"WD",684,7,684,684,1910,1993
598,12.1766489841567,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",0,648,3,"Fin","Attchd",2,"Ex","1Story","Gd",7.24565506759454,8.27435700675629,3.97029191355212,"Reg","BrkFace","RL","Blmngtn",5,7,"New",1258,7,1402,0,2006,2007
599,12.2899541295109,1283,"ALQ",1,"Gd","Y","SBrkr","Plywood","Plywood","TA","TA",1,"CBlock",2,621,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.40671073017764,9.47147310919443,4.38202663467388,"Reg","BrkFace","RL","Crawfor",6,5,"WD",1430,7,1647,0,1977,1977
600,11.9250351157971,81,"LwQ",1,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","TA",1,"CBlock",2,452,2,"Fin","Attchd",1,"TA","2Story","TA",7.34987370473834,7.57558465155779,3.17805383034795,"Reg","None","RM","Blueste",6,6,"COD",716,6,716,840,1980,1980
601,12.5245263766487,546,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,736,2,"Fin","BuiltIn",1,"Ex","2Story","Ex",7.55171221535131,9.29899206957075,4.30406509320417,"Reg","BrkFace","RL","NridgHt",5,8,"WD",1058,8,1058,846,2005,2005
602,11.8565151693603,0,"Unf",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"PConc",1,544,1,"Unf","Detchd",1,"TA","1.5Fin","Gd",7.22620901010067,9.10497985631836,3.91202300542815,"Reg","None","RM","IDOTRR",6,6,"WD",780,6,780,595,1937,1950
